seq,timestamp_ns,user_id,item_id,category_id,behavior_code,label,label_valid,is_burst_period
27684,54766673193,66,580,85,0,0,1,1
27685,54767516018,83,15,83,0,0,1,1
27686,54768526989,99,770,78,0,0,1,1
27687,54769295791,54,430,38,0,0,1,1
27688,54770425854,51,376,71,0,0,1,1
27689,54771507542,18,980,85,0,0,1,1
27690,54772328606,10,607,32,1,0,1,1
27691,54773433438,94,684,25,0,0,1,1
27692,54774638590,22,942,55,1,0,1,1
27693,54775524384,10,541,24,1,0,1,1
27694,54776340049,97,706,4,0,0,1,1
27695,54777373888,44,278,77,0,0,1,1
27696,54778340267,17,270,84,0,0,1,1
27697,54779432802,68,933,25,0,0,1,1
27698,54780570321,95,244,73,0,0,1,1
27699,54781623563,0,324,0,0,0,1,1
27700,54782723071,64,509,75,0,0,1,1
27701,54783755845,91,516,86,0,0,1,1
27702,54784727672,87,912,29,0,0,1,1
27703,54785582968,53,845,22,1,0,1,1
27704,54786403163,23,557,80,0,0,1,1
27705,54787553565,77,638,68,1,0,1,1
27706,54788681554,16,792,46,0,0,1,1
27707,54789680524,16,672,27,0,0,1,1
27708,54790603712,40,596,29,3,1,1,1
27709,54791423090,45,112,84,0,0,1,1
27710,54792650841,11,950,12,0,0,1,1
27711,54793712920,77,219,40,0,0,1,1
27712,54794935231,81,50,80,0,0,1,1
27713,54795759253,54,151,82,0,0,1,1
27714,54796835200,62,365,97,0,0,1,1
27715,54797912334,93,577,40,2,0,1,1
27716,54798985003,14,816,58,0,0,1,1
27717,54799894641,73,425,68,0,0,1,1
27718,54800825574,39,96,44,0,0,1,1
27719,54801875074,95,661,77,0,0,1,1
27720,54802689536,34,780,39,2,0,1,1
27721,54803476087,20,653,62,0,0,1,1
27722,54804276446,9,771,54,0,0,1,1
27723,54805053130,8,951,86,0,0,1,1
27724,54806075557,76,311,93,0,0,1,1
27725,54807233467,38,588,94,3,1,1,1
27726,54808413316,12,880,87,3,1,1,1
27727,54809646263,88,84,70,3,1,1,1
27728,54810599437,69,926,72,0,0,1,1
27729,54811375549,1,646,8,1,0,1,1
27730,54812326969,88,94,59,0,0,1,1
27731,54813336482,69,304,29,0,0,1,1
27732,54814435758,21,65,29,0,0,1,1
27733,54815231390,23,971,15,3,1,1,1
27734,54816254921,54,374,92,2,0,1,1
27735,54817295716,67,378,57,0,0,1,1
27736,54818358400,95,363,40,0,0,1,1
27737,54819566001,67,219,0,0,0,1,1
27738,54820800179,86,698,90,1,0,1,1
27739,54821949358,42,320,12,3,1,1,1
27740,54823039467,0,935,21,1,0,1,1
27741,54823998612,45,46,58,0,0,1,1
27742,54824774675,91,64,17,0,0,1,1
27743,54825982069,67,829,61,0,0,1,1
27744,54826952924,34,540,42,1,0,1,1
27745,54827868851,16,253,90,0,0,1,1
27746,54828709149,56,954,70,2,0,1,1
27747,54829463328,42,457,14,0,0,1,1
27748,54830544915,14,800,75,3,1,1,1
27749,54831365436,8,10,95,0,0,1,1
27750,54832344051,14,324,65,0,0,1,1
27751,54833118959,1,520,79,0,0,1,1
27752,54834085779,70,30,95,0,0,1,1
27753,54834912201,99,193,74,0,0,1,1
27754,54835668647,49,568,83,0,0,1,1
27755,54836897640,21,713,61,0,0,1,1
27756,54837878988,11,886,25,0,0,1,1
27757,54838739551,80,994,83,0,0,1,1
27758,54839935671,77,249,12,0,0,1,1
27759,54840835225,39,863,1,2,0,1,1
27760,54841881155,35,665,65,0,0,1,1
27761,54842682838,10,380,70,3,1,1,1
27762,54843452843,34,288,74,0,0,1,1
27763,54844684281,97,846,93,1,0,1,1
27764,54845807312,76,511,46,0,0,1,1
27765,54846681729,62,331,19,0,0,1,1
27766,54847843027,23,694,51,0,0,1,1
27767,54848665055,94,378,50,0,0,1,1
27768,54849792009,28,248,13,3,1,1,1
27769,54850947872,27,71,50,0,0,1,1
27770,54851746290,0,913,43,0,0,1,1
27771,54852583689,54,639,18,0,0,1,1
27772,54853516207,48,180,79,1,0,1,1
27773,54854752688,69,234,0,1,0,1,1
27774,54855735225,26,379,51,0,0,1,1
27775,54856838343,78,225,80,0,0,1,1
27776,54857796344,66,36,52,1,0,1,1
27777,54858616982,72,550,30,0,0,1,1
27778,54859442880,18,451,33,0,0,1,1
27779,54860466828,53,184,5,0,0,1,1
27780,54861710422,45,728,0,0,0,1,1
27781,54862598811,72,948,65,1,0,1,1
27782,54863636491,69,310,80,0,0,1,1
27783,54864510176,95,451,4,0,0,1,1
27784,54865510641,22,151,41,0,0,1,1
27785,54866714243,47,773,66,0,0,1,1
27786,54867958892,15,476,94,3,1,1,1
27787,54869148209,2,494,64,0,0,1,1
27788,54870040407,30,805,19,0,0,1,1
27789,54871089795,64,575,67,0,0,1,1
27790,54872009145,29,956,91,3,1,1,1
27791,54872996985,51,205,18,0,0,1,1
27792,54874014103,6,534,65,0,0,1,1
27793,54875229494,53,42,10,0,0,1,1
27794,54876377985,28,441,95,0,0,1,1
27795,54877600370,6,661,27,0,0,1,1
27796,54878660853,56,700,74,0,0,1,1
27797,54879505244,44,443,94,0,0,1,1
27798,54880510197,66,244,18,0,0,1,1
27799,54881713263,47,906,80,0,0,1,1
27800,54882732834,60,183,5,3,1,1,1
27801,54883750028,61,298,60,0,0,1,1
27802,54884672008,55,960,59,1,0,1,1
27803,54885857316,52,48,41,1,0,1,1
27804,54886764181,88,602,19,3,1,1,1
27805,54887623709,93,171,15,0,0,1,1
27806,54888431361,57,593,9,0,0,1,1
27807,54889642458,5,571,32,0,0,1,1
27808,54890528894,35,514,72,0,0,1,1
27809,54891401014,66,594,21,0,0,1,1
27810,54892344661,77,383,97,0,0,1,1
27811,54893366265,53,726,32,1,0,1,1
27812,54894363586,40,777,63,0,0,1,1
27813,54895141086,22,743,0,0,0,1,1
27814,54896213428,27,238,77,1,0,1,1
27815,54897246565,57,325,17,0,0,1,1
27816,54898184874,51,686,75,3,1,1,1
27817,54899007176,74,885,27,0,0,1,1
27818,54900017547,41,67,26,0,0,1,1
27819,54901038627,64,703,63,0,0,1,1
27820,54902013486,56,610,0,2,0,1,1
27821,54902958580,2,154,88,3,1,1,1
27822,54904038821,81,265,43,0,0,1,1
27823,54904831796,97,500,36,0,0,1,1
27824,54905663920,74,135,87,0,0,1,1
27825,54906543392,59,844,53,0,0,1,1
27826,54907719141,24,352,14,0,0,1,1
27827,54908869660,2,254,47,0,0,1,1
27828,54909947943,64,850,81,0,0,1,1
27829,54910782927,51,373,37,0,0,1,1
27830,54911729767,21,616,12,0,0,1,1
27831,54912830917,35,302,69,0,0,1,1
27832,54913710660,71,722,37,0,0,1,1
27833,54914754519,47,917,61,0,0,1,1
27834,54915599941,86,975,41,1,0,1,1
27835,54916407131,66,383,60,0,0,1,1
27836,54917444419,9,487,15,0,0,1,1
27837,54918585989,12,401,47,0,0,1,1
27838,54919573025,9,909,11,0,0,1,1
27839,54920733117,75,781,23,0,0,1,1
27840,54921663942,66,493,45,0,0,1,1
27841,54922576216,25,838,28,0,0,1,1
27842,54923433440,4,572,13,2,0,1,1
27843,54924537982,30,843,61,1,0,1,1
27844,54925507846,51,172,22,1,0,1,1
27845,54926374166,93,167,11,0,0,1,1
27846,54927453040,93,66,74,0,0,1,1
27847,54928652159,13,34,29,0,0,1,1
27848,54929790531,68,217,37,0,0,1,1
27849,54930971076,55,606,23,3,1,1,1
27850,54932184397,72,332,63,0,0,1,1
27851,54933210753,56,146,51,0,0,1,1
27852,54934052368,77,398,57,1,0,1,1
27853,54935272474,26,474,7,0,0,1,1
27854,54936114711,47,264,75,0,0,1,1
27855,54937078172,14,139,88,2,0,1,1
27856,54937887669,32,491,3,0,0,1,1
27857,54938899026,4,300,67,0,0,1,1
27858,54939885700,18,772,14,0,0,1,1
27859,54941063218,90,808,33,0,0,1,1
27860,54942000872,16,43,36,0,0,1,1
27861,54942822332,43,14,97,0,0,1,1
27862,54943965546,2,106,97,2,0,1,1
27863,54945042569,59,595,16,2,0,1,1
27864,54945991426,94,470,29,0,0,1,1
27865,54946783219,36,936,59,1,0,1,1
27866,54947787915,69,311,23,0,0,1,1
27867,54948960714,2,87,3,0,0,1,1
27868,54949741069,70,590,72,0,0,1,1
27869,54950586623,56,126,55,1,0,1,1
27870,54951797693,88,202,87,0,0,1,1
27871,54952704775,69,76,86,0,0,1,1
27872,54953701891,65,783,0,0,0,1,1
27873,54954910390,65,449,3,0,0,1,1
27874,54955800862,76,578,14,0,0,1,1
27875,54956687063,66,854,42,0,0,1,1
27876,54957878754,7,970,72,0,0,1,1
27877,54958732754,42,423,51,0,0,1,1
27878,54959829844,66,300,8,3,1,1,1
27879,54960761686,69,18,2,0,0,1,1
27880,54961804229,43,150,82,0,0,1,1
27881,54962980007,30,636,5,0,0,1,1
27882,54963973890,16,316,94,0,0,1,1
27883,54965165880,15,443,22,0,0,1,1
27884,54966223540,67,839,35,2,0,1,1
27885,54967299453,97,34,52,0,0,1,1
27886,54968168714,19,754,2,0,0,1,1
27887,54969199113,83,498,3,0,0,1,1
27888,54969965608,39,540,3,0,0,1,1
27889,54970770082,73,320,94,0,0,1,1
27890,54971890869,16,302,17,0,0,1,1
27891,54972735868,70,288,89,1,0,1,1
27892,54973955831,28,859,25,0,0,1,1
27893,54975161489,40,734,33,0,0,1,1
27894,54976063835,50,643,75,0,0,1,1
27895,54977204282,94,180,62,0,0,1,1
27896,54978361016,16,415,65,0,0,1,1
27897,54979587572,91,608,26,0,0,1,1
27898,54980519541,25,73,82,2,0,1,1
27899,54981677466,56,855,64,0,0,1,1
27900,54982869441,8,219,98,3,1,1,1
27901,54983987104,81,751,18,0,0,1,1
27902,54985167365,85,587,72,3,1,1,1
27903,54986118589,35,886,8,3,1,1,1
27904,54987170901,45,542,54,0,0,1,1
27905,54988239094,69,870,14,0,0,1,1
27906,54989210733,39,791,84,0,0,1,1
27907,54990045006,63,258,69,0,0,1,1
27908,54990923046,63,698,32,0,0,1,1
27909,54991995711,74,747,0,0,0,1,1
27910,54993170473,67,842,29,2,0,1,1
27911,54993987277,32,533,24,2,0,1,1
27912,54994774920,97,643,22,2,0,1,1
27913,54995929368,69,360,34,1,0,1,1
27914,54996978617,57,773,6,2,0,1,1
27915,54998085055,20,246,66,3,1,1,1
27916,54999246124,11,288,60,1,0,1,1
27917,55000083240,12,919,29,0,0,1,1
27918,55001119651,99,384,43,0,0,1,1
27919,55002229620,48,166,41,0,0,1,1
27920,55003395865,6,42,59,0,0,1,1
27921,55004331301,23,155,65,0,0,1,1
27922,55005312632,3,638,56,3,1,1,1
27923,55006322490,89,542,41,0,0,1,1
27924,55007083417,59,501,72,3,1,1,1
27925,55007881271,29,954,47,0,0,1,1
27926,55008839591,78,404,35,0,0,1,1
27927,55009726566,66,895,57,0,0,1,1
27928,55010480817,6,689,11,0,0,1,1
27929,55011406827,24,187,41,2,0,1,1
27930,55012284241,99,758,35,3,1,1,1
27931,55013354438,48,501,34,0,0,1,1
27932,55014329937,93,551,51,0,0,1,1
27933,55015550229,40,764,54,0,0,1,1
27934,55016727094,48,178,60,0,0,1,1
27935,55017509621,61,390,41,0,0,1,1
27936,55018414304,89,209,16,0,0,1,1
27937,55019275298,20,705,18,0,0,1,1
27938,55020226941,21,906,75,0,0,1,1
27939,55021385336,27,792,1,2,0,1,1
27940,55022274981,32,652,55,1,0,1,1
27941,55023073295,51,191,87,0,0,1,1
27942,55024034925,83,651,44,3,1,1,1
27943,55024999574,36,882,7,0,0,1,1
27944,55026131366,99,542,28,0,0,1,1
27945,55027180113,17,875,71,0,0,1,1
27946,55028043649,45,825,66,1,0,1,1
27947,55029279897,74,486,42,0,0,1,1
27948,55030147721,2,749,77,1,0,1,1
27949,55031345356,67,111,6,0,0,1,1
27950,55032287236,59,486,33,1,0,1,1
27951,55033409623,41,914,80,2,0,1,1
27952,55034296843,59,488,6,2,0,1,1
27953,55035130734,77,899,51,0,0,1,1
27954,55036163185,55,857,86,0,0,1,1
27955,55037079385,75,849,94,0,0,1,1
27956,55038112932,45,708,38,0,0,1,1
27957,55039002885,19,141,14,0,0,1,1
27958,55039771030,35,281,99,0,0,1,1
27959,55040558767,82,195,90,0,0,1,1
27960,55041380746,54,698,11,0,0,1,1
27961,55042317368,35,123,41,0,0,1,1
27962,55043283756,33,403,37,3,1,1,1
27963,55044320564,74,387,84,0,0,1,1
27964,55045292685,61,690,36,0,0,1,1
27965,55046392314,42,306,52,3,1,1,1
27966,55047375019,0,129,57,0,0,1,1
27967,55048599847,16,518,61,0,0,1,1
27968,55049552335,16,974,63,0,0,1,1
27969,55050586675,42,168,25,0,0,1,1
27970,55051674876,93,251,69,0,0,1,1
27971,55052617108,66,206,58,0,0,1,1
27972,55053385050,20,440,52,3,1,1,1
27973,55054159832,75,199,24,0,0,1,1
27974,55055212314,42,34,20,0,0,1,1
27975,55056231699,17,180,4,1,0,1,1
27976,55057013328,21,679,0,3,1,1,1
27977,55058226799,76,313,80,1,0,1,1
27978,55059045170,71,338,13,0,0,1,1
27979,55059967721,24,304,96,0,0,1,1
27980,55060951318,5,861,4,0,0,1,1
27981,55061851806,72,374,40,3,1,1,1
27982,55062965984,71,2,38,2,0,1,1
27983,55064021333,15,324,16,0,0,1,1
27984,55064962723,20,130,37,0,0,1,1
27985,55066059539,59,331,15,0,0,1,1
27986,55067275272,88,946,49,0,0,1,1
27987,55068497931,72,209,28,0,0,1,1
27988,55069577006,74,347,4,1,0,1,1
27989,55070637935,79,154,17,0,0,1,1
27990,55071851544,65,866,82,2,0,1,1
27991,55072885384,92,186,53,0,0,1,1
27992,55073950015,20,578,14,0,0,1,1
27993,55074717258,80,497,60,0,0,1,1
27994,55075731655,99,879,16,0,0,1,1
27995,55076855612,38,453,76,0,0,1,1
27996,55077790086,34,799,97,0,0,1,1
27997,55078754903,2,660,28,0,0,1,1
27998,55079976583,3,158,44,0,0,1,1
27999,55080902567,80,555,49,1,0,1,1
28000,55082032163,35,33,99,0,0,1,1
28001,55083143902,68,745,27,0,0,1,1
28002,55084294959,47,213,50,0,0,1,1
28003,55085383401,87,477,37,0,0,1,1
28004,55086537413,41,130,78,0,0,1,1
28005,55087532911,56,254,96,0,0,1,1
28006,55088691284,51,815,83,0,0,1,1
28007,55089577623,32,609,94,0,0,1,1
28008,55090452761,4,639,16,0,0,1,1
28009,55091461322,86,875,23,3,1,1,1
28010,55092423845,50,384,51,2,0,1,1
28011,55093187004,21,588,75,2,0,1,1
28012,55094292654,70,807,35,1,0,1,1
28013,55095287428,76,733,99,1,0,1,1
28014,55096413773,36,878,39,0,0,1,1
28015,55097344513,6,224,42,0,0,1,1
28016,55098431851,35,632,99,0,0,1,1
28017,55099461114,2,421,49,3,1,1,1
28018,55100450686,86,643,78,1,0,1,1
28019,55101619238,20,372,24,2,0,1,1
28020,55102842063,44,308,94,0,0,1,1
28021,55103878113,67,221,57,3,1,1,1
28022,55104903433,72,785,32,0,0,1,1
28023,55105880544,12,100,65,2,0,1,1
28024,55106953790,11,431,22,0,0,1,1
28025,55108001650,39,419,30,0,0,1,1
28026,55108974378,22,181,65,0,0,1,1
28027,55109869566,17,551,71,3,1,1,1
28028,55111084919,80,130,66,2,0,1,1
28029,55112291660,94,611,26,0,0,1,1
28030,55113157346,15,688,27,0,0,1,1
28031,55113984553,78,196,69,0,0,1,1
28032,55114983665,59,551,6,2,0,1,1
28033,55115753812,30,209,63,0,0,1,1
28034,55116980923,92,924,58,0,0,1,1
28035,55117765442,39,750,34,1,0,1,1
28036,55118859155,70,73,73,0,0,1,1
28037,55120055531,19,716,6,0,0,1,1
28038,55120921767,93,534,73,0,0,1,1
28039,55121782324,27,533,48,3,1,1,1
28040,55122875701,39,734,25,0,0,1,1
28041,55123730321,46,670,49,0,0,1,1
28042,55124686937,12,255,95,3,1,1,1
28043,55125574820,28,82,18,3,1,1,1
28044,55126557851,6,269,98,2,0,1,1
28045,55127426094,7,65,63,1,0,1,1
28046,55128669093,92,740,2,0,0,1,1
28047,55129646937,10,916,21,0,0,1,1
28048,55130511362,95,857,90,0,0,1,1
28049,55131360309,52,401,1,0,0,1,1
28050,55132279874,57,618,62,0,0,1,1
28051,55133120193,88,707,12,1,0,1,1
28052,55133982884,26,958,79,0,0,1,1
28053,55134889948,72,166,90,2,0,1,1
28054,55135843266,6,646,82,0,0,1,1
28055,55136813216,79,865,62,1,0,1,1
28056,55137804318,92,544,20,2,0,1,1
28057,55138613354,94,15,44,0,0,1,1
28058,55139707449,86,999,42,0,0,1,1
28059,55140690037,29,628,57,3,1,1,1
28060,55141870918,85,453,44,0,0,1,1
28061,55143107521,31,926,43,0,0,1,1
28062,55143943985,78,235,24,0,0,1,1
28063,55144915737,9,681,51,1,0,1,1
28064,55146043216,62,677,27,2,0,1,1
28065,55147264386,71,792,33,1,0,1,1
28066,55148020548,35,92,61,0,0,1,1
28067,55148793816,51,227,29,0,0,1,1
28068,55149750252,10,97,19,0,0,1,1
28069,55150990952,3,835,9,0,0,1,1
28070,55152078286,65,493,9,1,0,1,1
28071,55153234756,46,456,23,3,1,1,1
28072,55154295163,72,11,1,0,0,1,1
28073,55155087498,8,851,22,3,1,1,1
28074,55156143645,88,733,15,0,0,1,1
28075,55157090435,8,927,46,1,0,1,1
28076,55157859904,13,256,50,2,0,1,1
28077,55159022053,87,697,40,0,0,1,1
28078,55160009262,72,142,79,0,0,1,1
28079,55160775517,9,108,9,3,1,1,1
28080,55161855177,46,34,7,0,0,1,1
28081,55162952761,9,324,80,0,0,1,1
28082,55163808278,47,97,35,0,0,1,1
28083,55164737325,0,28,19,0,0,1,1
28084,55165757120,28,236,39,0,0,1,1
28085,55166544983,87,584,19,0,0,1,1
28086,55167682523,45,208,49,3,1,1,1
28087,55168700823,30,348,96,2,0,1,1
28088,55169772437,84,269,31,0,0,1,1
28089,55171012110,62,338,66,0,0,1,1
28090,55172079907,31,108,31,0,0,1,1
28091,55173185573,65,942,78,0,0,1,1
28092,55174060511,4,26,38,0,0,1,1
28093,55174952888,6,662,20,0,0,1,1
28094,55176059524,86,818,34,0,0,1,1
28095,55177023173,34,352,5,0,0,1,1
28096,55177835456,73,195,24,0,0,1,1
28097,55178763500,70,310,43,0,0,1,1
28098,55179694997,22,464,28,0,0,1,1
28099,55180630841,47,537,9,0,0,1,1
28100,55181575596,74,986,68,0,0,1,1
28101,55182775373,69,75,58,0,0,1,1
28102,55183731529,23,785,31,0,0,1,1
28103,55184599216,18,468,56,0,0,1,1
28104,55185520869,48,566,1,0,0,1,1
28105,55186540423,5,29,54,0,0,1,1
28106,55187327145,10,968,88,0,0,1,1
28107,55188325822,7,85,23,0,0,1,1
28108,55189281553,20,137,65,3,1,1,1
28109,55190225035,96,636,72,0,0,1,1
28110,55191113212,56,784,74,0,0,1,1
28111,55192016089,31,228,45,0,0,1,1
28112,55192946192,1,362,91,0,0,1,1
28113,55193701879,27,48,68,0,0,1,1
28114,55194771009,93,88,26,0,0,1,1
28115,55195525796,11,824,33,2,0,1,1
28116,55196712397,49,948,16,0,0,1,1
28117,55197671608,31,54,61,0,0,1,1
28118,55198916615,58,641,15,0,0,1,1
28119,55199982074,54,155,79,3,1,1,1
28120,55200965811,22,252,60,2,0,1,1
28121,55201948966,81,84,58,0,0,1,1
28122,55203137256,89,788,98,0,0,1,1
28123,55204181328,38,276,84,0,0,1,1
28124,55205329903,12,96,49,0,0,1,1
28125,55206302196,52,118,56,1,0,1,1
28126,55207116030,5,86,93,0,0,1,1
28127,55207915075,66,404,14,0,0,1,1
28128,55209155945,48,590,49,0,0,1,1
28129,55210107201,46,83,21,0,0,1,1
28130,55210863805,91,757,61,0,0,1,1
28131,55212106727,77,146,90,0,0,1,1
28132,55212994263,87,794,7,1,0,1,1
28133,55213779106,53,555,90,0,0,1,1
28134,55214806802,96,363,7,0,0,1,1
28135,55215766160,1,124,60,0,0,1,1
28136,55216841087,41,166,78,0,0,1,1
28137,55218026664,89,228,33,0,0,1,1
28138,55218876420,90,599,94,0,0,1,1
28139,55219626630,9,875,36,0,0,1,1
28140,55220604659,2,136,66,2,0,1,1
28141,55221582017,3,443,21,0,0,1,1
28142,55222506732,81,930,11,0,0,1,1
28143,55223438619,21,857,88,0,0,1,1
28144,55224529802,31,954,73,1,0,1,1
28145,55225583726,63,159,53,3,1,1,1
28146,55226378708,40,605,34,3,1,1,1
28147,55227315204,57,520,48,0,0,1,1
28148,55228281867,67,420,76,0,0,1,1
28149,55229261323,76,787,38,0,0,1,1
28150,55230206871,14,455,20,0,0,1,1
28151,55231455440,53,944,0,0,0,1,1
28152,55232698267,31,423,51,0,0,1,1
28153,55233598471,26,756,88,0,0,1,1
28154,55234510391,61,233,3,1,0,1,1
28155,55235727897,38,106,83,3,1,1,1
28156,55236713881,41,157,6,1,0,1,1
28157,55237935235,53,105,67,0,0,1,1
28158,55238768591,71,570,33,0,0,1,1
28159,55239571000,52,595,28,0,0,1,1
28160,55240516455,69,467,90,1,0,1,1
28161,55241324676,69,518,35,1,0,1,1
28162,55242353681,69,21,80,0,0,1,1
28163,55243125472,41,261,5,0,0,1,1
28164,55244112684,71,928,0,0,0,1,1
28165,55244976000,90,164,92,3,1,1,1
28166,55245855631,25,169,59,0,0,1,1
28167,55246801353,87,312,68,0,0,1,1
28168,55248017903,64,799,12,0,0,1,1
28169,55249028211,16,837,53,0,0,1,1
28170,55249977265,93,364,8,0,0,1,1
28171,55251157109,75,904,95,0,0,1,1
28172,55252285276,65,523,55,0,0,1,1
28173,55253134801,78,442,70,2,0,1,1
28174,55254068258,10,990,84,0,0,1,1
28175,55255315772,92,394,62,3,1,1,1
28176,55256156310,66,439,44,0,0,1,1
28177,55257128108,59,115,95,3,1,1,1
28178,55258283838,56,144,34,0,0,1,1
28179,55259347079,41,431,63,0,0,1,1
28180,55260452606,16,968,6,3,1,1,1
28181,55261338005,64,424,15,3,1,1,1
28182,55262198170,65,889,55,1,0,1,1
28183,55263054745,26,882,25,0,0,1,1
28184,55264040488,21,429,85,0,0,1,1
28185,55265259384,26,989,82,0,0,1,1
28186,55266302400,32,5,47,3,1,1,1
28187,55267084670,92,459,58,0,0,1,1
28188,55268005791,37,704,19,1,0,1,1
28189,55268861260,28,456,15,0,0,1,1
28190,55269850126,79,856,49,0,0,1,1
28191,55270693678,33,799,2,3,1,1,1
28192,55271664345,12,989,11,0,0,1,1
28193,55272688288,61,279,93,0,0,1,1
28194,55273735425,80,599,95,1,0,1,1
28195,55274522660,87,684,64,0,0,1,1
28196,55275416779,19,99,84,0,0,1,1
28197,55276531580,82,800,36,0,0,1,1
28198,55277765800,9,255,80,0,0,1,1
28199,55278886267,29,332,57,0,0,1,1
28200,55279948935,79,855,17,0,0,1,1
28201,55280944260,7,2,69,0,0,1,1
28202,55281947742,16,41,28,0,0,1,1
28203,55282821871,85,694,69,1,0,1,1
28204,55283595129,42,432,77,0,0,1,1
28205,55284414841,83,195,41,0,0,1,1
28206,55285554600,76,232,20,1,0,1,1
28207,55286674625,66,619,58,0,0,1,1
28208,55287761902,0,551,66,0,0,1,1
28209,55288940637,8,315,32,0,0,1,1
28210,55290119795,4,842,32,3,1,1,1
28211,55290874122,15,957,18,1,0,1,1
28212,55292092546,10,618,17,0,0,1,1
28213,55293341320,11,817,39,0,0,1,1
28214,55294535407,76,27,61,2,0,1,1
28215,55295455526,98,14,64,0,0,1,1
28216,55296500318,34,422,96,0,0,1,1
28217,55297642987,20,170,62,0,0,1,1
28218,55298633607,41,381,16,0,0,1,1
28219,55299602639,97,866,57,0,0,1,1
28220,55300749684,9,517,49,0,0,1,1
28221,55301728977,19,971,90,0,0,1,1
28222,55302783733,10,101,1,2,0,1,1
28223,55303988115,63,868,73,0,0,1,1
28224,55305035068,77,225,80,1,0,1,1
28225,55305897868,27,867,53,0,0,1,1
28226,55306839743,59,565,86,0,0,1,1
28227,55308021501,20,333,12,2,0,1,1
28228,55308885911,60,382,43,0,0,1,1
28229,55309921641,60,278,67,0,0,1,1
28230,55310972848,54,729,60,0,0,1,1
28231,55312198875,88,244,99,2,0,1,1
28232,55313171853,61,15,5,0,0,1,1
28233,55314147581,20,326,23,2,0,1,1
28234,55315021428,19,728,37,0,0,1,1
28235,55316133052,27,715,42,0,0,1,1
28236,55317285900,19,160,38,2,0,1,1
28237,55318378831,11,360,17,0,0,1,1
28238,55319212862,73,411,32,1,0,1,1
28239,55320113496,37,254,91,0,0,1,1
28240,55320934391,64,665,69,0,0,1,1
28241,55322118232,88,356,34,3,1,1,1
28242,55323324896,85,665,9,0,0,1,1
28243,55324148770,45,675,17,0,0,1,1
28244,55325029337,25,260,71,3,1,1,1
28245,55325942226,29,666,14,0,0,1,1
28246,55326873976,83,875,38,0,0,1,1
28247,55327700050,75,368,81,0,0,1,1
28248,55328599644,34,71,34,3,1,1,1
28249,55329383095,51,7,71,0,0,1,1
28250,55330141190,0,957,9,0,0,1,1
28251,55331126708,99,912,10,0,0,1,1
28252,55331951756,46,399,24,3,1,1,1
28253,55332725034,29,444,48,0,0,1,1
28254,55333837827,89,632,62,0,0,1,1
28255,55334849581,94,155,69,0,0,1,1
28256,55335821446,0,519,49,0,0,1,1
28257,55336991808,9,515,29,0,0,1,1
28258,55338146688,36,264,5,0,0,1,1
28259,55339072804,92,560,0,0,0,1,1
28260,55339945755,17,325,59,0,0,1,1
28261,55340748225,83,848,64,0,0,1,1
28262,55341716321,52,886,48,0,0,1,1
28263,55342860541,77,47,44,0,0,1,1
28264,55343875853,25,396,26,0,0,1,1
28265,55345069947,61,642,3,0,0,1,1
28266,55346068600,14,663,40,0,0,1,1
28267,55347180471,69,332,74,0,0,1,1
28268,55348129679,97,430,45,0,0,1,1
28269,55349363938,73,157,14,0,0,1,1
28270,55350163822,17,789,54,0,0,1,1
28271,55351017827,22,699,87,0,0,1,1
28272,55351947026,4,289,11,0,0,1,1
28273,55352727198,74,296,94,1,0,1,1
28274,55353627655,7,36,79,3,1,1,1
28275,55354386906,59,205,75,3,1,1,1
28276,55355168380,90,309,76,1,0,1,1
28277,55356225843,28,188,55,0,0,1,1
28278,55357093203,77,916,44,0,0,1,1
28279,55358272649,11,428,34,0,0,1,1
28280,55359324258,39,1,33,2,0,1,1
28281,55360536161,53,690,31,2,0,1,1
28282,55361754141,78,541,85,0,0,1,1
28283,55362547629,70,632,86,1,0,1,1
28284,55363390076,96,338,35,1,0,1,1
28285,55364421273,29,593,97,0,0,1,1
28286,55365536837,79,759,42,0,0,1,1
28287,55366600991,6,164,98,0,0,1,1
28288,55367797073,65,930,14,0,0,1,1
28289,55368950469,79,52,66,0,0,1,1
28290,55370062704,74,141,86,0,0,1,1
28291,55371180710,3,538,66,0,0,1,1
28292,55371991833,2,490,9,0,0,1,1
28293,55373098662,0,498,27,3,1,1,1
28294,55373905353,42,447,29,0,0,1,1
28295,55374712770,40,152,10,0,0,1,1
28296,55375645558,86,661,80,0,0,1,1
28297,55376423921,17,385,2,0,0,1,1
28298,55377600921,43,420,77,3,1,1,1
28299,55378704646,22,326,57,0,0,1,1
28300,55379860326,32,933,75,0,0,1,1
28301,55380855651,50,809,70,1,0,1,1
28302,55381904830,19,309,46,0,0,1,1
28303,55383103822,6,630,51,0,0,1,1
28304,55384078178,76,794,49,0,0,1,1
28305,55385079262,65,933,55,0,0,1,1
28306,55385960787,62,322,50,1,0,1,1
28307,55386923221,93,314,49,0,0,1,1
28308,55387864376,79,940,8,0,0,1,1
28309,55388873886,63,857,8,0,0,1,1
28310,55389855166,11,236,79,0,0,1,1
28311,55390746067,18,17,25,0,0,1,1
28312,55391989585,42,13,6,0,0,1,1
28313,55392809414,88,712,55,0,0,1,1
28314,55393923815,20,6,95,0,0,1,1
28315,55395170200,39,140,3,0,0,1,1
28316,55395946587,67,349,88,0,0,1,1
28317,55396950302,56,207,3,0,0,1,1
