seq,timestamp_ns,user_id,item_id,category_id,behavior_code,amount,label,label_valid,is_burst_period
280399,1493766307000000000,0,0,0,0,18.95,0,1,0
280400,1493766307000000000,0,0,0,0,4.47,0,1,0
280401,1493766307000000000,0,0,0,0,5.38,0,1,0
280402,1493766309000000000,0,0,0,0,87.5,0,1,0
280403,1493766309000000000,0,0,0,0,44.95,0,1,0
280404,1493766311000000000,0,0,0,0,7.56,0,1,0
280405,1493766314000000000,0,0,0,0,123.2,0,1,0
280406,1493766314000000000,0,0,0,0,0.0,0,1,0
280407,1493766315000000000,0,0,0,0,0.89,0,1,0
280408,1493766316000000000,0,0,0,0,28.65,0,1,0
280409,1493766316000000000,0,0,0,0,9.99,0,1,0
280410,1493766316000000000,0,0,0,0,0.89,0,1,0
280411,1493766316000000000,0,0,0,0,99.0,0,1,0
280412,1493766318000000000,0,0,0,0,2.0,0,1,0
280413,1493766318000000000,0,0,0,0,133.07,0,1,0
280414,1493766318000000000,0,0,0,0,150.01,0,1,0
280415,1493766319000000000,0,0,0,0,7.99,0,1,0
280416,1493766319000000000,0,0,0,0,7.99,0,1,0
280417,1493766320000000000,0,0,0,0,1.29,0,1,0
280418,1493766320000000000,0,0,0,0,62.62,0,1,0
280419,1493766320000000000,0,0,0,0,121.5,0,1,0
280420,1493766321000000000,0,0,0,0,0.0,0,1,0
280421,1493766321000000000,0,0,0,0,5.0,0,1,0
280422,1493766321000000000,0,0,0,0,27.22,0,1,0
280423,1493766321000000000,0,0,0,0,22.2,0,1,0
280424,1493766322000000000,0,0,0,0,34.04,0,1,0
280425,1493766322000000000,0,0,0,0,711.0,0,1,0
280426,1493766322000000000,0,0,0,0,4.27,0,1,0
280427,1493766322000000000,0,0,0,0,28.53,0,1,0
280428,1493766322000000000,0,0,0,0,25.0,0,1,0
280429,1493766323000000000,0,0,0,0,47.85,0,1,0
280430,1493766323000000000,0,0,0,0,7.7,0,1,0
280431,1493766323000000000,0,0,0,0,5.38,0,1,0
280432,1493766324000000000,0,0,0,0,22.8,0,1,0
280433,1493766325000000000,0,0,0,0,9.29,0,1,0
280434,1493766325000000000,0,0,0,0,5.0,0,1,0
280435,1493766325000000000,0,0,0,0,3.85,0,1,0
280436,1493766326000000000,0,0,0,0,22.65,0,1,0
280437,1493766327000000000,0,0,0,0,5.25,0,1,0
280438,1493766327000000000,0,0,0,0,1890.99,0,1,0
280439,1493766328000000000,0,0,0,0,0.89,0,1,0
280440,1493766328000000000,0,0,0,0,22.4,0,1,0
280441,1493766328000000000,0,0,0,0,49.99,0,1,0
280442,1493766330000000000,0,0,0,0,18.37,0,1,0
280443,1493766331000000000,0,0,0,0,17.99,0,1,0
280444,1493766331000000000,0,0,0,0,39.0,0,1,0
280445,1493766332000000000,0,0,0,0,10.0,0,1,0
280446,1493766333000000000,0,0,0,0,80.0,0,1,0
280447,1493766333000000000,0,0,0,0,285.55,0,1,0
280448,1493766333000000000,0,0,0,0,939.71,0,1,0
280449,1493766333000000000,0,0,0,0,16.99,0,1,0
280450,1493766333000000000,0,0,0,0,11.5,0,1,0
280451,1493766335000000000,0,0,0,0,237.13,0,1,0
280452,1493766336000000000,0,0,0,0,160.12,0,1,0
280453,1493766336000000000,0,0,0,0,1.29,0,1,0
280454,1493766336000000000,0,0,0,0,0.89,0,1,0
280455,1493766337000000000,0,0,0,0,0.01,0,1,0
280456,1493766337000000000,0,0,0,0,50.0,0,1,0
280457,1493766337000000000,0,0,0,0,15.0,0,1,0
280458,1493766338000000000,0,0,0,0,27.08,0,1,0
280459,1493766338000000000,0,0,0,0,198.0,0,1,0
280460,1493766338000000000,0,0,0,0,15.4,0,1,0
280461,1493766338000000000,0,0,0,0,43.9,0,1,0
280462,1493766338000000000,0,0,0,0,1.5,0,1,0
280463,1493766339000000000,0,0,0,0,50.0,0,1,0
280464,1493766341000000000,0,0,0,0,165.0,0,1,0
280465,1493766341000000000,0,0,0,0,17.99,0,1,0
280466,1493766341000000000,0,0,0,0,1.98,0,1,0
280467,1493766342000000000,0,0,0,0,108.95,0,1,0
280468,1493766342000000000,0,0,0,0,0.79,0,1,0
280469,1493766342000000000,0,0,0,0,0.99,0,1,0
280470,1493766343000000000,0,0,0,0,105.9,0,1,0
280471,1493766344000000000,0,0,0,0,1.78,0,1,0
280472,1493766345000000000,0,0,0,0,245.0,0,1,0
280473,1493766346000000000,0,0,0,0,15.9,0,1,0
280474,1493766346000000000,0,0,0,0,1.79,0,1,0
280475,1493766347000000000,0,0,0,0,0.89,0,1,0
280476,1493766347000000000,0,0,0,0,92.0,0,1,0
280477,1493766347000000000,0,0,0,0,25.85,0,1,0
280478,1493766347000000000,0,0,0,0,1294.4,0,1,0
280479,1493766347000000000,0,0,0,0,50.93,0,1,0
280480,1493766347000000000,0,0,0,0,0.89,0,1,0
280481,1493766349000000000,0,0,0,0,229.58,0,1,0
280482,1493766350000000000,0,0,0,0,89.0,0,1,0
280483,1493766352000000000,0,0,0,0,38.31,0,1,0
280484,1493766352000000000,0,0,0,0,14.99,0,1,0
280485,1493766353000000000,0,0,0,0,161.83,0,1,0
280486,1493766353000000000,0,0,0,0,118.58,0,1,0
280487,1493766353000000000,0,0,0,0,177.5,0,1,0
280488,1493766356000000000,0,0,0,0,5.81,0,1,0
280489,1493766357000000000,0,0,0,0,99.98,0,1,0
280490,1493766358000000000,0,0,0,0,9.49,0,1,0
280491,1493766359000000000,0,0,0,0,499.0,0,1,0
280492,1493766359000000000,0,0,0,0,1.14,0,1,0
280493,1493766359000000000,0,0,0,0,1.78,0,1,0
280494,1493766360000000000,0,0,0,0,5.0,0,1,0
280495,1493766361000000000,0,0,0,0,194.97,0,1,0
280496,1493766361000000000,0,0,0,0,18.84,0,1,0
280497,1493766362000000000,0,0,0,0,49.99,0,1,0
280498,1493766362000000000,0,0,0,0,346.31,0,1,0
280499,1493766363000000000,0,0,0,0,2.8,0,1,0
280500,1493766363000000000,0,0,0,0,214.4,0,1,0
280501,1493766363000000000,0,0,0,0,0.76,0,1,0
280502,1493766364000000000,0,0,0,0,0.89,0,1,0
280503,1493766364000000000,0,0,0,0,0.92,0,1,0
280504,1493766365000000000,0,0,0,0,10.99,0,1,0
280505,1493766366000000000,0,0,0,0,69.0,0,1,0
280506,1493766367000000000,0,0,0,0,1.29,0,1,0
280507,1493766367000000000,0,0,0,0,0.89,0,1,0
280508,1493766368000000000,0,0,0,0,15.09,0,1,0
280509,1493766368000000000,0,0,0,0,11.5,0,1,0
280510,1493766369000000000,0,0,0,0,3.99,0,1,0
280511,1493766370000000000,0,0,0,0,9.99,0,1,0
280512,1493766370000000000,0,0,0,0,5.92,0,1,0
280513,1493766371000000000,0,0,0,0,2.49,0,1,0
280514,1493766371000000000,0,0,0,0,9.88,0,1,0
280515,1493766372000000000,0,0,0,0,127.58,0,1,0
280516,1493766372000000000,0,0,0,0,1174.4,0,1,0
280517,1493766373000000000,0,0,0,0,59.7,0,1,0
280518,1493766373000000000,0,0,0,0,51.57,0,1,0
280519,1493766373000000000,0,0,0,0,9.95,0,1,0
280520,1493766373000000000,0,0,0,0,5.4,0,1,0
280521,1493766374000000000,0,0,0,0,50.5,0,1,0
280522,1493766377000000000,0,0,0,0,711.56,0,1,0
280523,1493766377000000000,0,0,0,0,34.66,0,1,0
280524,1493766377000000000,0,0,0,0,1.0,0,1,0
280525,1493766378000000000,0,0,0,0,50.0,0,1,0
280526,1493766379000000000,0,0,0,0,7.99,0,1,0
280527,1493766379000000000,0,0,0,0,38.9,0,1,0
280528,1493766380000000000,0,0,0,0,89.95,0,1,0
280529,1493766381000000000,0,0,0,0,80.4,0,1,0
280530,1493766381000000000,0,0,0,0,50.0,0,1,0
280531,1493766383000000000,0,0,0,0,69.81,0,1,0
280532,1493766383000000000,0,0,0,0,37.78,0,1,0
280533,1493766383000000000,0,0,0,0,75.46,0,1,0
280534,1493766383000000000,0,0,0,0,42.81,0,1,0
280535,1493766383000000000,0,0,0,0,1.79,0,1,0
280536,1493766384000000000,0,0,0,0,11.5,0,1,0
280537,1493766384000000000,0,0,0,0,0.89,0,1,0
280538,1493766385000000000,0,0,0,0,24.99,0,1,0
280539,1493766385000000000,0,0,0,0,32.6,0,1,0
280540,1493766386000000000,0,0,0,0,22.0,0,1,0
280541,1493766389000000000,0,0,0,0,2.49,0,1,0
280542,1493766390000000000,0,0,0,0,87.99,0,1,0
280543,1493766391000000000,0,0,0,0,81.5,0,1,0
280544,1493766392000000000,0,0,0,0,33.24,0,1,0
280545,1493766392000000000,0,0,0,0,0.76,0,1,0
280546,1493766392000000000,0,0,0,0,17.29,0,1,0
280547,1493766394000000000,0,0,0,0,28.15,0,1,0
280548,1493766395000000000,0,0,0,0,51.5,0,1,0
280549,1493766395000000000,0,0,0,0,339.46,0,1,0
280550,1493766395000000000,0,0,0,0,100.0,0,1,0
280551,1493766396000000000,0,0,0,0,36.94,0,1,0
280552,1493766398000000000,0,0,0,0,9.99,0,1,0
280553,1493766401000000000,0,0,0,0,20.47,0,1,0
280554,1493766401000000000,0,0,0,0,48.68,0,1,0
280555,1493766402000000000,0,0,0,0,9.99,0,1,0
280556,1493766402000000000,0,0,0,0,34.9,0,1,0
280557,1493766403000000000,0,0,0,0,1.98,0,1,0
280558,1493766405000000000,0,0,0,0,15.68,0,1,0
280559,1493766405000000000,0,0,0,0,177.2,0,1,0
280560,1493766407000000000,0,0,0,0,40.0,0,1,0
280561,1493766407000000000,0,0,0,0,0.95,0,1,0
280562,1493766408000000000,0,0,0,0,8.99,0,1,0
280563,1493766408000000000,0,0,0,0,3.29,0,1,0
280564,1493766409000000000,0,0,0,0,32.31,0,1,0
280565,1493766410000000000,0,0,0,0,123.19,0,1,0
280566,1493766411000000000,0,0,0,0,15.0,0,1,0
280567,1493766412000000000,0,0,0,0,20.0,0,1,0
280568,1493766413000000000,0,0,0,0,5.09,0,1,0
280569,1493766415000000000,0,0,0,0,84.99,0,1,0
280570,1493766415000000000,0,0,0,0,2.5,0,1,0
280571,1493766417000000000,0,0,0,0,55.0,0,1,0
280572,1493766418000000000,0,0,0,0,75.64,0,1,0
280573,1493766419000000000,0,0,0,0,33.3,0,1,0
280574,1493766419000000000,0,0,0,0,24.48,0,1,0
280575,1493766420000000000,0,0,0,0,1.29,0,1,0
280576,1493766420000000000,0,0,0,0,0.81,0,1,0
280577,1493766421000000000,0,0,0,0,16.99,0,1,0
280578,1493766421000000000,0,0,0,0,65.82,0,1,0
280579,1493766421000000000,0,0,0,0,4.9,0,1,0
280580,1493766422000000000,0,0,0,0,8.91,0,1,0
280581,1493766422000000000,0,0,0,0,31.0,0,1,0
280582,1493766423000000000,0,0,0,0,10.0,0,1,0
280583,1493766424000000000,0,0,0,0,9.98,0,1,0
280584,1493766424000000000,0,0,0,0,9.06,0,1,0
280585,1493766427000000000,0,0,0,0,9.99,0,1,0
280586,1493766427000000000,0,0,0,0,81.0,0,1,0
280587,1493766428000000000,0,0,0,0,4.49,0,1,0
280588,1493766428000000000,0,0,0,0,9.12,0,1,0
280589,1493766428000000000,0,0,0,0,9.99,0,1,0
280590,1493766429000000000,0,0,0,0,3.17,0,1,0
280591,1493766430000000000,0,0,0,0,5.38,0,1,0
280592,1493766430000000000,0,0,0,0,1.98,0,1,0
280593,1493766431000000000,0,0,0,0,19.98,0,1,0
280594,1493766431000000000,0,0,0,0,4.86,0,1,0
280595,1493766432000000000,0,0,0,0,35.95,0,1,0
280596,1493766432000000000,0,0,0,0,3.66,0,1,0
280597,1493766433000000000,0,0,0,0,4.49,0,1,0
280598,1493766433000000000,0,0,0,0,26.55,0,1,0
280599,1493766434000000000,0,0,0,0,31.99,0,1,0
280600,1493766435000000000,0,0,0,0,30.99,0,1,0
280601,1493766435000000000,0,0,0,0,10.0,0,1,0
280602,1493766437000000000,0,0,0,0,10.0,0,1,0
280603,1493766438000000000,0,0,0,0,5.31,0,1,0
280604,1493766439000000000,0,0,0,0,312.66,0,1,0
280605,1493766439000000000,0,0,0,0,4.99,0,1,0
280606,1493766440000000000,0,0,0,0,9.99,0,1,0
280607,1493766440000000000,0,0,0,0,1.46,0,1,0
280608,1493766440000000000,0,0,0,0,9.99,0,1,0
280609,1493766441000000000,0,0,0,0,2.67,0,1,0
280610,1493766441000000000,0,0,0,0,1.98,0,1,0
280611,1493766441000000000,0,0,0,0,8.72,0,1,0
280612,1493766442000000000,0,0,0,0,3.59,0,1,0
280613,1493766442000000000,0,0,0,0,9.0,0,1,0
280614,1493766442000000000,0,0,0,0,0.89,0,1,0
280615,1493766443000000000,0,0,0,0,70.56,0,1,0
280616,1493766444000000000,0,0,0,0,80.0,0,1,0
280617,1493766444000000000,0,0,0,0,12.86,0,1,0
280618,1493766445000000000,0,0,0,0,28.74,0,1,0
280619,1493766446000000000,0,0,0,0,13.0,0,1,0
280620,1493766447000000000,0,0,0,0,60.0,0,1,0
280621,1493766447000000000,0,0,0,0,39.35,0,1,0
280622,1493766447000000000,0,0,0,0,30.99,0,1,0
280623,1493766448000000000,0,0,0,0,54.99,0,1,0
280624,1493766448000000000,0,0,0,0,5.9,0,1,0
280625,1493766450000000000,0,0,0,0,1.98,0,1,0
280626,1493766452000000000,0,0,0,0,2214.28,0,1,0
280627,1493766452000000000,0,0,0,0,1.0,0,1,0
280628,1493766452000000000,0,0,0,0,8.99,0,1,0
280629,1493766453000000000,0,0,0,0,3.59,0,1,0
280630,1493766453000000000,0,0,0,0,21.99,0,1,0
280631,1493766453000000000,0,0,0,0,0.0,0,1,0
280632,1493766454000000000,0,0,0,0,6.99,0,1,0
280633,1493766455000000000,0,0,0,0,0.89,0,1,0
280634,1493766455000000000,0,0,0,0,1.98,0,1,0
280635,1493766456000000000,0,0,0,0,7.15,0,1,0
280636,1493766457000000000,0,0,0,0,225.5,0,1,0
280637,1493766457000000000,0,0,0,0,0.89,0,1,0
280638,1493766457000000000,0,0,0,0,7.47,0,1,0
280639,1493766457000000000,0,0,0,0,100.0,0,1,0
280640,1493766458000000000,0,0,0,0,197.84,0,1,0
280641,1493766458000000000,0,0,0,0,0.0,0,1,0
280642,1493766459000000000,0,0,0,0,0.65,0,1,0
280643,1493766459000000000,0,0,0,0,537.89,0,1,0
280644,1493766460000000000,0,0,0,0,2.69,0,1,0
280645,1493766460000000000,0,0,0,0,3.02,0,1,0
280646,1493766462000000000,0,0,0,0,3.75,0,1,0
280647,1493766463000000000,0,0,0,0,113.45,0,1,0
280648,1493766463000000000,0,0,0,0,32.0,0,1,0
280649,1493766463000000000,0,0,0,0,21.84,0,1,0
280650,1493766463000000000,0,0,0,0,0.76,0,1,0
280651,1493766465000000000,0,0,0,0,6.99,0,1,0
280652,1493766465000000000,0,0,0,0,121.85,0,1,0
280653,1493766465000000000,0,0,0,0,21.99,0,1,0
280654,1493766466000000000,0,0,0,0,3.79,0,1,0
280655,1493766466000000000,0,0,0,0,62.19,0,1,0
280656,1493766466000000000,0,0,0,0,4.13,0,1,0
280657,1493766466000000000,0,0,0,0,446.8,0,1,0
280658,1493766468000000000,0,0,0,0,75.6,0,1,0
280659,1493766468000000000,0,0,0,0,13.42,0,1,0
280660,1493766468000000000,0,0,0,0,0.99,0,1,0
280661,1493766469000000000,0,0,0,0,239.0,0,1,0
280662,1493766470000000000,0,0,0,0,33.8,0,1,0
280663,1493766470000000000,0,0,0,0,55.99,0,1,0
280664,1493766470000000000,0,0,0,0,13.48,0,1,0
280665,1493766471000000000,0,0,0,0,21.8,0,1,0
280666,1493766471000000000,0,0,0,0,1791.0,0,1,0
280667,1493766473000000000,0,0,0,0,7.34,0,1,0
280668,1493766474000000000,0,0,0,0,41.8,0,1,0
280669,1493766475000000000,0,0,0,0,0.89,0,1,0
280670,1493766475000000000,0,0,0,0,9.99,0,1,0
280671,1493766475000000000,0,0,0,0,48.0,0,1,0
280672,1493766476000000000,0,0,0,0,29.9,0,1,0
280673,1493766476000000000,0,0,0,0,11.5,0,1,0
280674,1493766477000000000,0,0,0,0,1596.46,0,1,0
280675,1493766478000000000,0,0,0,0,48.63,0,1,0
280676,1493766479000000000,0,0,0,0,13.1,0,1,0
280677,1493766479000000000,0,0,0,0,0.38,0,1,0
280678,1493766480000000000,0,0,0,0,47.96,0,1,0
280679,1493766480000000000,0,0,0,0,29.8,0,1,0
280680,1493766481000000000,0,0,0,0,15.0,0,1,0
280681,1493766481000000000,0,0,0,0,3.0,0,1,0
280682,1493766483000000000,0,0,0,0,8.17,0,1,0
280683,1493766483000000000,0,0,0,0,15.0,0,1,0
280684,1493766484000000000,0,0,0,0,1.46,0,1,0
280685,1493766485000000000,0,0,0,0,49.98,0,1,0
280686,1493766485000000000,0,0,0,0,1.16,0,1,0
280687,1493766486000000000,0,0,0,0,3.27,0,1,0
280688,1493766486000000000,0,0,0,0,9.99,0,1,0
280689,1493766486000000000,0,0,0,0,30.0,0,1,0
280690,1493766487000000000,0,0,0,0,74.95,0,1,0
280691,1493766487000000000,0,0,0,0,15.0,0,1,0
280692,1493766488000000000,0,0,0,0,9.99,0,1,0
280693,1493766489000000000,0,0,0,0,0.77,0,1,0
280694,1493766489000000000,0,0,0,0,480.0,0,1,0
280695,1493766489000000000,0,0,0,0,12.98,0,1,0
280696,1493766489000000000,0,0,0,0,695.8,0,1,0
280697,1493766491000000000,0,0,0,0,33.35,0,1,0
280698,1493766493000000000,0,0,0,0,8.99,0,1,0
280699,1493766493000000000,0,0,0,0,1.0,0,1,0
280700,1493766496000000000,0,0,0,0,9.99,0,1,0
280701,1493766497000000000,0,0,0,0,3.03,0,1,0
280702,1493766498000000000,0,0,0,0,1.98,0,1,0
280703,1493766499000000000,0,0,0,0,73.47,0,1,0
280704,1493766499000000000,0,0,0,0,37.13,0,1,0
280705,1493766499000000000,0,0,0,0,0.89,0,1,0
280706,1493766499000000000,0,0,0,0,538.84,0,1,0
280707,1493766501000000000,0,0,0,0,9.99,0,1,0
280708,1493766501000000000,0,0,0,0,252.96,0,1,0
280709,1493766502000000000,0,0,0,0,29.9,0,1,0
280710,1493766502000000000,0,0,0,0,2.27,0,1,0
280711,1493766502000000000,0,0,0,0,0.89,0,1,0
280712,1493766502000000000,0,0,0,0,526.75,0,1,0
280713,1493766504000000000,0,0,0,0,5.99,0,1,0
280714,1493766505000000000,0,0,0,0,25.0,0,1,0
280715,1493766505000000000,0,0,0,0,360.0,0,1,0
280716,1493766505000000000,0,0,0,0,2.69,0,1,0
280717,1493766506000000000,0,0,0,0,175.5,0,1,0
280718,1493766507000000000,0,0,0,0,4.99,0,1,0
280719,1493766508000000000,0,0,0,0,2.0,0,1,0
280720,1493766510000000000,0,0,0,0,8.98,0,1,0
280721,1493766510000000000,0,0,0,0,29.95,0,1,0
280722,1493766510000000000,0,0,0,0,220.78,0,1,0
280723,1493766510000000000,0,0,0,0,27.88,0,1,0
280724,1493766511000000000,0,0,0,0,140.0,0,1,0
280725,1493766511000000000,0,0,0,0,270.0,0,1,0
280726,1493766512000000000,0,0,0,0,29.94,0,1,0
280727,1493766513000000000,0,0,0,0,18.98,0,1,0
280728,1493766514000000000,0,0,0,0,160.24,0,1,0
280729,1493766514000000000,0,0,0,0,2.69,0,1,0
280730,1493766515000000000,0,0,0,0,49.99,0,1,0
280731,1493766516000000000,0,0,0,0,6.15,0,1,0
280732,1493766516000000000,0,0,0,0,4.99,0,1,0
280733,1493766516000000000,0,0,0,0,10.71,0,1,0
280734,1493766517000000000,0,0,0,0,2.69,0,1,0
280735,1493766517000000000,0,0,0,0,0.0,0,1,0
280736,1493766519000000000,0,0,0,0,1.29,0,1,0
280737,1493766519000000000,0,0,0,0,14.9,0,1,0
280738,1493766520000000000,0,0,0,0,131.57,0,1,0
280739,1493766520000000000,0,0,0,0,11.89,0,1,0
280740,1493766520000000000,0,0,0,0,4.73,0,1,0
280741,1493766520000000000,0,0,0,0,46.48,0,1,0
280742,1493766521000000000,0,0,0,0,51.89,0,1,0
280743,1493766521000000000,0,0,0,0,51.0,0,1,0
280744,1493766522000000000,0,0,0,0,3.82,0,1,0
280745,1493766523000000000,0,0,0,0,0.76,0,1,0
280746,1493766523000000000,0,0,0,0,78.0,0,1,0
280747,1493766524000000000,0,0,0,0,308.09,0,1,0
280748,1493766524000000000,0,0,0,0,14.99,0,1,0
280749,1493766524000000000,0,0,0,0,10.99,0,1,0
280750,1493766526000000000,0,0,0,0,9.03,0,1,0
280751,1493766527000000000,0,0,0,0,8.98,0,1,0
280752,1493766528000000000,0,0,0,0,0.89,0,1,0
280753,1493766528000000000,0,0,0,0,1.29,0,1,0
280754,1493766528000000000,0,0,0,0,4.13,0,1,0
280755,1493766530000000000,0,0,0,0,24.9,0,1,0
280756,1493766531000000000,0,0,0,0,9.99,0,1,0
280757,1493766531000000000,0,0,0,0,42.81,0,1,0
280758,1493766531000000000,0,0,0,0,40.04,0,1,0
280759,1493766532000000000,0,0,0,0,89.9,0,1,0
280760,1493766532000000000,0,0,0,0,8.98,0,1,0
280761,1493766533000000000,0,0,0,0,12.99,0,1,0
280762,1493766533000000000,0,0,0,0,9.77,0,1,0
280763,1493766534000000000,0,0,0,0,0.77,0,1,0
280764,1493766535000000000,0,0,0,0,142.0,0,1,0
280765,1493766536000000000,0,0,0,0,1.98,0,1,0
280766,1493766536000000000,0,0,0,0,18.78,0,1,0
280767,1493766537000000000,0,0,0,0,4.49,0,1,0
280768,1493766539000000000,0,0,0,0,201.0,0,1,0
280769,1493766539000000000,0,0,0,0,89.95,0,1,0
280770,1493766539000000000,0,0,0,0,0.89,0,1,0
280771,1493766540000000000,0,0,0,0,10.0,0,1,0
280772,1493766541000000000,0,0,0,0,0.89,0,1,0
280773,1493766542000000000,0,0,0,0,0.77,0,1,0
280774,1493766542000000000,0,0,0,0,0.76,0,1,0
280775,1493766543000000000,0,0,0,0,57.0,0,1,0
280776,1493766544000000000,0,0,0,0,3.95,0,1,0
280777,1493766544000000000,0,0,0,0,172.82,0,1,0
280778,1493766545000000000,0,0,0,0,5.98,0,1,0
280779,1493766546000000000,0,0,0,0,62.62,0,1,0
280780,1493766546000000000,0,0,0,0,1.0,0,1,0
280781,1493766547000000000,0,0,0,0,119.94,0,1,0
280782,1493766547000000000,0,0,0,0,1.0,0,1,0
280783,1493766549000000000,0,0,0,0,48.19,0,1,0
280784,1493766549000000000,0,0,0,0,100.58,0,1,0
280785,1493766549000000000,0,0,0,0,1.0,0,1,0
280786,1493766549000000000,0,0,0,0,126.96,0,1,0
280787,1493766550000000000,0,0,0,0,301.83,0,1,0
280788,1493766550000000000,0,0,0,0,470.34,0,1,0
280789,1493766551000000000,0,0,0,0,18.55,0,1,0
280790,1493766551000000000,0,0,0,0,261.28,0,1,0
280791,1493766553000000000,0,0,0,0,59.36,0,1,0
280792,1493766554000000000,0,0,0,0,102.5,0,1,0
280793,1493766556000000000,0,0,0,0,26.4,0,1,0
280794,1493766556000000000,0,0,0,0,46.5,0,1,0
280795,1493766557000000000,0,0,0,0,128.0,0,1,0
280796,1493766557000000000,0,0,0,0,30.25,0,1,0
280797,1493766558000000000,0,0,0,0,77.65,0,1,0
280798,1493766559000000000,0,0,0,0,32.95,0,1,0
280799,1493766559000000000,0,0,0,0,45.99,0,1,0
280800,1493766560000000000,0,0,0,0,314.85,0,1,0
280801,1493766560000000000,0,0,0,0,2.18,0,1,0
280802,1493766560000000000,0,0,0,0,7.69,0,1,0
280803,1493766563000000000,0,0,0,0,0.76,0,1,0
280804,1493766566000000000,0,0,0,0,4.99,0,1,0
280805,1493766566000000000,0,0,0,0,17.63,0,1,0
280806,1493766566000000000,0,0,0,0,1.98,0,1,0
280807,1493766567000000000,0,0,0,0,0.89,0,1,0
280808,1493766567000000000,0,0,0,0,601.85,0,1,0
280809,1493766568000000000,0,0,0,0,99.52,0,1,0
280810,1493766569000000000,0,0,0,0,69.0,0,1,0
280811,1493766569000000000,0,0,0,0,21.49,0,1,0
280812,1493766569000000000,0,0,0,0,6.04,0,1,0
280813,1493766570000000000,0,0,0,0,7.58,0,1,0
280814,1493766570000000000,0,0,0,0,1.98,0,1,0
280815,1493766570000000000,0,0,0,0,93.31,0,1,0
280816,1493766570000000000,0,0,0,0,35.27,0,1,0
280817,1493766572000000000,0,0,0,0,5.9,0,1,0
280818,1493766573000000000,0,0,0,0,34.1,0,1,0
280819,1493766573000000000,0,0,0,0,16.45,0,1,0
280820,1493766574000000000,0,0,0,0,24.2,0,1,0
280821,1493766576000000000,0,0,0,0,3.71,0,1,0
280822,1493766576000000000,0,0,0,0,17.63,0,1,0
280823,1493766576000000000,0,0,0,0,18.98,0,1,0
280824,1493766577000000000,0,0,0,0,0.89,0,1,0
280825,1493766578000000000,0,0,0,0,238.0,0,1,0
280826,1493766578000000000,0,0,0,0,75.99,0,1,0
280827,1493766578000000000,0,0,0,0,19.99,0,1,0
280828,1493766580000000000,0,0,0,0,74.99,0,1,0
280829,1493766581000000000,0,0,0,0,3.87,0,1,0
280830,1493766582000000000,0,0,0,0,19.99,0,1,0
280831,1493766582000000000,0,0,0,0,149.88,0,1,0
280832,1493766582000000000,0,0,0,0,0.77,0,1,0
280833,1493766582000000000,0,0,0,0,92.4,0,1,0
280834,1493766583000000000,0,0,0,0,370.96,0,1,0
280835,1493766583000000000,0,0,0,0,10.77,0,1,0
280836,1493766583000000000,0,0,0,0,61.0,0,1,0
280837,1493766583000000000,0,0,0,0,2.99,0,1,0
280838,1493766583000000000,0,0,0,0,532.23,0,1,0
280839,1493766584000000000,0,0,0,0,2.58,0,1,0
280840,1493766584000000000,0,0,0,0,0.79,0,1,0
280841,1493766585000000000,0,0,0,0,23.17,0,1,0
280842,1493766585000000000,0,0,0,0,189.1,0,1,0
280843,1493766585000000000,0,0,0,0,17.99,0,1,0
280844,1493766586000000000,0,0,0,0,0.76,0,1,0
280845,1493766588000000000,0,0,0,0,1.0,0,1,0
280846,1493766588000000000,0,0,0,0,2.18,0,1,0
280847,1493766589000000000,0,0,0,0,20.0,0,1,0
280848,1493766589000000000,0,0,0,0,0.89,0,1,0
280849,1493766589000000000,0,0,0,0,243.92,0,1,0
280850,1493766590000000000,0,0,0,0,500.0,0,1,0
280851,1493766590000000000,0,0,0,0,4.48,0,1,0
280852,1493766590000000000,0,0,0,0,22.0,0,1,0
280853,1493766590000000000,0,0,0,0,40.99,0,1,0
280854,1493766591000000000,0,0,0,0,1.85,0,1,0
280855,1493766591000000000,0,0,0,0,14.99,0,1,0
280856,1493766592000000000,0,0,0,0,17.99,0,1,0
280857,1493766592000000000,0,0,0,0,1.0,0,1,0
280858,1493766593000000000,0,0,0,0,100.0,0,1,0
280859,1493766594000000000,0,0,0,0,229.31,0,1,0
280860,1493766594000000000,0,0,0,0,3.85,0,1,0
280861,1493766594000000000,0,0,0,0,0.89,0,1,0
280862,1493766594000000000,0,0,0,0,25.0,0,1,0
280863,1493766595000000000,0,0,0,0,1.98,0,1,0
280864,1493766595000000000,0,0,0,0,10.99,0,1,0
280865,1493766597000000000,0,0,0,0,36.94,0,1,0
280866,1493766598000000000,0,0,0,0,5.47,0,1,0
280867,1493766599000000000,0,0,0,0,126.73,0,1,0
280868,1493766599000000000,0,0,0,0,0.89,0,1,0
280869,1493766599000000000,0,0,0,0,198.86,0,1,0
280870,1493766600000000000,0,0,0,0,49.63,0,1,0
280871,1493766602000000000,0,0,0,0,1.0,0,1,0
280872,1493766602000000000,0,0,0,0,384.0,0,1,0
280873,1493766603000000000,0,0,0,0,59.39,0,1,0
280874,1493766604000000000,0,0,0,0,3.99,0,1,0
280875,1493766605000000000,0,0,0,0,518.9,0,1,0
280876,1493766607000000000,0,0,0,0,47.28,0,1,0
280877,1493766608000000000,0,0,0,0,15.99,0,1,0
280878,1493766609000000000,0,0,0,0,34.95,0,1,0
